sku,source_code,name,brand,size,price,product_type,file_category,file_confidence,final_category,final_slug,confidence,reason,evidence_basis,review_status,review_reason,reviewed_at,stage2_status,tree,is_pilot10,corrected_from_excel,in_original_focus350
ARD-4300,4300,معطر جو بديع العود ابيض 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو بديع العود ابيض 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4551,4551,معطر جو ماهر لاغاسي 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو ماهر لاغاسي 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4553,4553,معطر جو اسد زينزبار 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو اسد زينزبار 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4563,4563,معطر جو انا الابيض بودري,Lattafa,,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو انا الابيض بودري; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4564,4564,معطر جو ماهر 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو ماهر 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4565,4565,معطر جو ثريا 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو ثريا 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4750,4750,معطر جو اكلاير 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو اكلاير 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4751,4751,معطر جو مسمم ابيض 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو مسمم ابيض 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4752,4752,معطر جو بديع العود نوبل بلوش 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو بديع العود نوبل بلوش 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4753,4753,معطر جو هير كونفشن 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو هير كونفشن 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4754,4754,معطر جو هز كونفشن 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو هز كونفشن 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4755,4755,معطر جو اسد بوبون 300 مل,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو اسد بوبون 300 مل; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3041,3041,معطر دبدوب لطافة عشق الشيوخ ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة عشق الشيوخ ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3042,3042,معطر دبدوب لطافة عشق الشيوخ سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة عشق الشيوخ سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3043,3043,معطر دبدوب لطافة لحضات,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة لحضات; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3045,3045,معطر دبدوب لطافة شاهين ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة شاهين ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3046,3046,معطر دبدوب لطافة شاهين سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة شاهين سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3047,3047,معطر دبدوب لطافة ثروة سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة ثروة سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3048,3048,معطر دبدوب لطافة ثروة ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة ثروة ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3049,3049,معطر دبدوب لطافة كاس الفائز سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة كاس الفائز سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3050,3050,معطر دبدوب لطافة كاس الفائز ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة كاس الفائز ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3051,3051,معطر دبدوب لطافة ذوق,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة ذوق; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3052,3052,معطر دبدوب لطافة وجود,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة وجود; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3053,3053,معطر دبدوب لطافة هالا,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة هالا; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3054,3054,معطر دبدوب لطافة انسام ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة انسام ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3055,3055,معطر دبدوب لطافة مهرجان ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة مهرجان ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3056,3056,معطر دبدوب لطافة مهرجان سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة مهرجان سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3057,3057,معطر دبدوب لطافة اترنال عود,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة اترنال عود; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3058,3058,معطر دبدوب لطافة افاق,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة افاق; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3059,3059,معطر دبدوب لطافة اوان,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة اوان; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3060,3060,معطر دبدوب لطافة العريق سلفر,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة العريق سلفر; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3061,3061,معطر دبدوب لطافة العريق ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة العريق ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3062,3062,معطر دبدوب لطافة القيم ذهبي,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة القيم ذهبي; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3063,3063,معطر دبدوب لطافة العميد,Lattafa,,4000,معطر دبدوب,معطرات المنزل والمفارش والجو,medium,معطرات المنزل والمفارش والجو,home-linen-air,medium,workbook category retained after rules miss,name=معطر دبدوب لطافة العميد; product_type=معطر دبدوب,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4716,4716,معطر جسم ارت اوف يونيفيرس / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم ارت اوف يونيفيرس / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4717,4717,معطر جسم ارت اوف نايتور11 / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم ارت اوف نايتور11 / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4718,4718,معطر جسم كوين اوف ارابيا / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم كوين اوف ارابيا / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4719,4719,معطر جسم بيس اند لوف / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم بيس اند لوف / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4720,4720,معطر جسم بيزا / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم بيزا / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4721,4721,معطر جسم نبراس / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم نبراس / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4722,4722,معطر جسم فنتاج راديو / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم فنتاج راديو / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4723,4723,معطر جسم اترنال عود / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم اترنال عود / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4724,4724,معطر جسم ثروة ذهبي / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم ثروة ذهبي / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4725,4725,معطر جسم افيكشن / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم افيكشن / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4726,4726,معطر جسم نبراس الكسير / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم نبراس الكسير / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4727,4727,معطر جسم القيم ذهبي / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم القيم ذهبي / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4728,4728,معطر جسم شاهين ذهبي / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم شاهين ذهبي / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-5001,5001,معطر جسم اترنال فانيلا / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم اترنال فانيلا / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-5002,5002,معطر جسم ارت اوف ارابيا 1 / 200 مل لطافة برايد,Lattafa,200 مل,3000,معطر جسم أو بودي مست,معطرات الجسم والبودي مست,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم ارت اوف ارابيا 1 / 200 مل لطافة برايد; product_type=معطر جسم أو بودي مست,approved,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4805,4805,معطر جو بيزا 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو بيزا 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4806,4806,معطر جو بيس اند لوف 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو بيس اند لوف 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4807,4807,معطر جو نبراس 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو نبراس 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4808,4808,معطر جو ثروة ذهبي 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو ثروة ذهبي 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4809,4809,معطر جو ملكة العرب 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو ملكة العرب 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4810,4810,معطر جو ارت اوف نايتور 11 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو ارت اوف نايتور 11 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4811,4811,معطر جو ارت اوف يونيفيرس 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو ارت اوف يونيفيرس 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4812,4812,معطر جو افيكشن 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو افيكشن 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4813,4813,معطر جو عشق الشيوخ سلفر 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو عشق الشيوخ سلفر 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4814,4814,معطر جو اترنال عود 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو اترنال عود 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4815,4815,معطر جو شاهين ذهبي 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو شاهين ذهبي 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4816,4816,معطر جو ارت اوف ارابيا 1 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو ارت اوف ارابيا 1 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4817,4817,معطر جو القيم ذهبي 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو القيم ذهبي 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4818,4818,معطر جو فنتاج راديو 300 مل / لطافة برايد,Lattafa,300 مل,3000,معطر منزل وجو,معطرات المنزل والمفارش والجو,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو فنتاج راديو 300 مل / لطافة برايد; product_type=معطر منزل وجو,approved,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3531,3531,عطر اجواء 90 مل,Lattafa,90 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر اجواء 90 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3533,3533,عطر راو هيومان 100 مل,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر راو هيومان 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3534,3534,عطر ماسا 100 مل,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ماسا 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3535,3535,عطر بريز 100 مل,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بريز 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3536,3536,عطر فنتاج راديو 100 مل,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر فنتاج راديو 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3537,3537,عطر افيكشن 100 مل,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر افيكشن 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3627,3627,عطر لا كولكشن 1910 بايك 100 مل,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر لا كولكشن 1910 بايك 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3628,3628,عطر لا كولكشن 1886 كار 100 مل,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر لا كولكشن 1886 كار 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3699,3699,عطر غرام 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر غرام 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3700,3700,عطر امبريس 100 مل / لطافة برايد,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر امبريس 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
